,topic_match,senti,length,sat
4358,1,1.0,95,0
4359,1,1.0,97,1
4360,1,1.0,111,1
4361,1,1.0,18,0
4362,1,1.0,158,1
4363,1,1.0,44,0
4364,0,1.0,130,1
4365,0,1.0,51,0
4366,0,1.0,80,1
4367,1,1.0,55,0
4368,0,1.0,25,0
4369,0,1.0,23,0
4370,0,1.0,64,0
4371,0,1.0,79,1
4372,1,1.0,121,1
4373,1,1.0,48,0
4374,0,1.0,48,0
4375,1,1.0,119,1
4376,1,1.0,92,0
4377,1,1.0,24,0
4378,1,1.0,130,1
4379,1,1.0,23,0
4380,1,1.0,75,0
4381,1,1.0,75,1
4382,0,1.0,113,1
4383,1,1.0,135,1
4384,0,1.0,39,0
4385,1,1.0,17,0
4386,0,1.0,90,0
4387,1,1.0,49,0
4388,0,1.0,68,0
4389,0,1.0,198,1
4390,0,1.0,141,1
4391,0,1.0,76,1
4392,1,1.0,39,0
4393,1,1.0,27,0
4394,0,1.0,51,0
4395,1,1.0,106,1
4396,0,1.0,142,1
4397,1,1.0,66,0
4398,0,1.0,26,0
4399,1,1.0,21,0
4400,0,1.0,43,0
4401,0,1.0,30,0
4402,0,1.0,78,0
4403,1,1.0,216,1
4404,1,1.0,30,0
4405,1,1.0,112,1
4406,1,1.0,145,1
4407,0,1.0,155,1
4408,1,1.0,93,1
4409,1,1.0,210,1
4410,1,1.0,192,1
4411,1,1.0,172,1
4412,1,1.0,67,1
4413,1,1.0,34,0
4414,1,1.0,89,1
4415,0,1.0,109,1
4416,0,1.0,51,1
4417,0,1.0,29,0
4418,0,1.0,49,0
4419,0,1.0,64,0
4420,1,1.0,32,0
4421,0,1.0,128,1
4422,0,1.0,33,0
4423,1,1.0,122,1
4424,0,1.0,28,0
4425,1,1.0,39,0
4426,1,1.0,70,1
4427,1,1.0,57,0
4428,1,1.0,52,0
4429,1,1.0,43,0
4430,1,1.0,77,1
4431,1,1.0,152,1
4432,0,1.0,86,1
4433,1,1.0,82,1
4434,1,1.0,64,0
4435,1,1.0,75,0
4436,1,1.0,43,0
4437,1,1.0,15,0
4438,1,1.0,103,1
4439,1,1.0,16,0
4440,1,1.0,39,0
4441,1,1.0,48,0
4442,1,1.0,91,1
4443,1,1.0,49,0
4444,1,1.0,45,0
4445,1,1.0,65,0
4446,0,1.0,66,0
4447,0,1.0,33,0
4448,1,1.0,50,0
4449,0,1.0,50,0
4450,1,1.0,81,1
4451,1,1.0,114,0
4452,1,1.0,11,0
4453,0,1.0,53,0
4454,0,1.0,67,1
4455,1,1.0,44,0
4456,1,1.0,24,0
4457,0,1.0,22,0
4458,1,1.0,44,0
4459,0,1.0,47,0
4460,0,1.0,71,0
4461,1,1.0,114,1
4462,1,1.0,208,1
4463,0,1.0,44,0
4464,1,1.0,4,0
4465,1,1.0,34,0
4466,0,1.0,457,0
4467,1,1.0,129,1
4468,1,1.0,82,1
4469,0,1.0,27,0
4470,0,1.0,176,1
4471,1,1.0,92,1
4472,1,1.0,78,1
4473,1,1.0,45,0
4474,1,1.0,51,0
4475,1,1.0,39,0
4476,1,1.0,141,1
4477,1,1.0,99,1
4478,0,1.0,52,0
4479,1,1.0,69,1
4480,0,1.0,46,0
4481,1,1.0,29,0
4482,0,1.0,89,1
4483,1,1.0,68,0
4484,1,1.0,131,1
4485,1,1.0,52,0
4486,1,1.0,106,1
4487,1,1.0,85,0
4488,0,1.0,57,0
4489,0,1.0,83,0
4490,1,1.0,94,1
4491,1,1.0,23,0
4492,1,1.0,91,0
4493,1,1.0,90,0
4494,1,1.0,48,0
4495,0,1.0,50,0
4496,0,1.0,140,1
4497,1,1.0,14,0
4498,1,1.0,41,0
4499,1,1.0,117,1
4500,0,1.0,35,0
4501,1,1.0,28,0
4502,0,1.0,66,0
4503,1,1.0,64,1
4504,0,1.0,88,1
4505,0,1.0,98,1
4506,0,1.0,104,0
4507,1,1.0,30,0
4508,1,1.0,15,0
4509,1,1.0,140,1
4510,0,1.0,208,1
4511,1,1.0,87,0
4512,1,1.0,21,0
4513,0,1.0,24,0
4514,1,1.0,103,1
4515,1,1.0,61,1
4516,1,1.0,21,0
4517,1,1.0,130,1
4518,0,1.0,129,1
4519,1,1.0,23,0
4520,1,1.0,93,1
4521,0,1.0,88,1
4522,0,1.0,58,0
4523,0,1.0,39,0
4524,0,1.0,69,0
4525,1,1.0,41,0
4526,1,1.0,68,0
4527,1,1.0,27,0
4528,1,1.0,25,0
4529,0,1.0,82,0
4530,1,1.0,48,0
4531,0,1.0,48,0
4532,1,1.0,78,0
4533,0,1.0,30,0
4534,1,1.0,36,0
4535,1,1.0,127,1
4536,1,1.0,120,1
4537,1,1.0,59,1
4538,1,1.0,126,0
4539,1,1.0,51,1
4540,1,1.0,115,1
4541,1,1.0,11,0
4542,0,1.0,78,0
4543,1,1.0,208,1
4544,0,1.0,56,0
4545,0,1.0,58,0
4546,0,1.0,53,0
4547,0,1.0,100,1
4548,0,1.0,121,1
4549,1,1.0,96,1
4550,0,1.0,85,1
4551,1,1.0,50,0
4552,1,1.0,91,0
4553,1,1.0,29,0
4554,1,1.0,21,0
4555,1,1.0,96,1
4556,1,1.0,160,1
4557,1,1.0,22,0
4558,0,1.0,48,0
4559,1,1.0,194,1
4560,1,1.0,59,0
4561,1,1.0,137,1
4562,0,1.0,48,0
4563,1,1.0,23,0
4564,1,1.0,88,1
4565,1,1.0,86,1
4566,0,1.0,40,0
4567,0,1.0,61,0
4568,1,1.0,91,1
4569,1,1.0,72,1
4570,1,1.0,80,1
4571,0,1.0,56,0
4572,1,1.0,53,0
4573,1,1.0,82,0
4574,1,1.0,47,0
4575,1,1.0,56,0
4576,1,1.0,158,1
4577,0,1.0,121,1
4578,1,1.0,105,1
4579,1,1.0,51,0
4580,1,1.0,21,0
4581,1,1.0,50,0
4582,1,1.0,16,0
4583,1,1.0,44,0
4584,1,1.0,139,1
4585,1,1.0,189,1
4586,1,1.0,55,1
4587,1,1.0,38,0
4588,0,1.0,44,0
4589,0,1.0,85,0
4590,1,1.0,119,0
4591,0,1.0,25,0
4592,1,1.0,39,0
4593,1,1.0,47,1
4594,1,1.0,93,1
4595,0,1.0,49,0
4596,1,1.0,174,1
4597,1,1.0,72,1
4598,1,1.0,181,1
4599,0,1.0,97,0
4600,1,1.0,42,0
4601,1,1.0,86,1
4602,1,1.0,106,1
4603,1,1.0,171,0
4604,0,1.0,23,0
4605,1,1.0,110,1
4606,0,1.0,57,1
4607,1,1.0,49,0
4608,1,1.0,93,0
4609,1,1.0,60,1
4610,0,1.0,71,0
4611,1,1.0,103,0
4612,1,1.0,51,1
4613,1,1.0,37,0
4614,0,1.0,77,0
4615,1,1.0,15,0
4616,0,1.0,27,0
4617,0,1.0,69,0
4618,1,1.0,172,1
4619,0,1.0,111,1
4620,1,1.0,79,1
4621,1,1.0,24,0
4622,0,1.0,143,1
4623,1,1.0,108,1
4624,1,1.0,180,1
4625,1,1.0,21,0
4626,0,1.0,48,0
4627,1,1.0,41,0
4628,0,1.0,43,0
4629,1,1.0,38,0
4630,0,1.0,51,0
4631,0,1.0,129,1
4632,1,1.0,74,1
4633,0,1.0,223,1
4634,1,1.0,156,0
4635,1,1.0,74,0
4636,0,1.0,191,1
4637,1,1.0,113,0
4638,0,1.0,53,0
4639,1,1.0,171,0
4640,1,1.0,102,0
4641,1,1.0,77,1
4642,1,1.0,56,0
4643,1,1.0,15,0
4644,0,1.0,97,1
4645,1,1.0,88,1
4646,0,1.0,43,0
4647,0,1.0,49,0
4648,1,1.0,114,1
4649,0,1.0,136,1
4650,0,1.0,26,0
4651,0,1.0,78,1
4652,1,1.0,38,0
4653,0,1.0,142,1
4654,0,1.0,151,1
4655,1,1.0,27,0
4656,1,1.0,41,0
4657,1,1.0,45,0
4658,0,1.0,85,1
4659,1,1.0,18,0
4660,1,1.0,48,0
4661,0,1.0,88,1
4662,1,1.0,38,0
4663,1,1.0,46,0
4664,1,1.0,25,0
4665,1,1.0,91,1
4666,1,1.0,85,0
4667,0,1.0,69,1
4668,0,1.0,42,0
4669,1,1.0,123,1
4670,0,1.0,44,0
4671,1,1.0,141,1
4672,1,1.0,85,0
4673,1,1.0,82,1
4674,1,1.0,91,0
4675,1,1.0,26,0
4676,0,1.0,66,0
4677,0,1.0,76,0
4678,1,1.0,120,1
4679,0,1.0,40,0
4680,0,1.0,57,0
4681,0,1.0,32,0
4682,1,1.0,27,0
4683,1,1.0,52,0
4684,1,1.0,27,0
4685,1,1.0,54,1
4686,0,1.0,28,0
4687,0,1.0,98,1
4688,1,1.0,78,1
4689,1,1.0,236,1
4690,1,1.0,79,0
4691,1,1.0,59,0
4692,1,1.0,199,1
4693,1,1.0,87,0
4694,1,1.0,38,0
4695,0,1.0,41,0
4696,0,1.0,49,0
4697,1,1.0,39,0
4698,1,1.0,51,0
4699,0,1.0,38,0
4700,1,1.0,83,1
4701,1,1.0,96,1
4702,0,1.0,68,0
4703,1,1.0,62,0
4704,1,1.0,4,0
4705,1,1.0,45,0
4706,1,1.0,60,0
4707,1,1.0,31,0
4708,1,1.0,23,0
4709,1,1.0,30,0
4710,1,1.0,84,1
4711,0,1.0,39,0
4712,1,1.0,16,0
4713,0,1.0,74,0
4714,1,1.0,37,0
4715,1,1.0,88,1
4716,0,1.0,150,1
4717,1,1.0,62,0
4718,0,1.0,37,0
4719,1,1.0,45,0
4720,1,1.0,86,1
4721,1,1.0,21,0
4722,0,1.0,184,1
4723,1,1.0,153,1
4724,1,1.0,17,0
4725,0,1.0,23,0
4726,1,1.0,179,1
4727,1,1.0,69,0
4728,0,1.0,96,0
4729,1,1.0,53,0
4730,0,1.0,35,0
4731,1,1.0,62,0
4732,1,1.0,34,0
4733,0,1.0,38,1
4734,0,1.0,34,0
4735,0,1.0,58,0
4736,0,1.0,47,0
4737,1,1.0,64,1
4738,1,1.0,48,0
4739,0,1.0,47,0
4740,1,1.0,142,1
4741,1,1.0,76,1
4742,1,1.0,169,1
4743,1,1.0,31,0
4744,0,1.0,44,0
4745,1,1.0,46,0
4746,1,1.0,68,0
4747,1,1.0,141,1
4748,1,1.0,53,1
4749,1,1.0,34,0
4750,1,1.0,150,0
4751,1,1.0,86,0
4752,1,1.0,77,1
4753,1,1.0,102,0
4754,1,1.0,18,0
4755,0,1.0,47,0
4756,1,1.0,51,0
4757,1,1.0,82,1
4758,0,1.0,38,0
4759,0,1.0,98,1
4760,1,1.0,50,0
4761,1,1.0,67,1
4762,1,1.0,23,0
4763,0,1.0,57,0
4764,1,1.0,80,1
4765,0,1.0,50,0
4766,1,1.0,73,1
4767,1,1.0,45,0
4768,1,1.0,36,0
4769,1,1.0,48,0
4770,1,1.0,78,0
4771,1,1.0,43,0
4772,1,1.0,199,1
4773,1,1.0,263,1
4774,1,1.0,87,0
4775,1,1.0,14,0
4776,0,1.0,111,1
4777,1,1.0,181,1
4778,0,1.0,23,0
4779,1,1.0,10,0
4780,0,1.0,83,0
4781,1,1.0,63,1
4782,1,1.0,85,0
4783,0,1.0,52,0
4784,1,1.0,15,0
4785,1,1.0,17,0
4786,1,1.0,69,0
4787,1,1.0,28,0
4788,0,1.0,41,0
4789,1,1.0,24,0
4790,0,1.0,74,1
4791,1,1.0,87,1
4792,0,1.0,31,0
4793,0,1.0,35,0
4794,1,1.0,123,1
4795,1,1.0,74,0
4796,1,1.0,67,0
4797,1,1.0,57,0
4798,0,1.0,124,0
4799,1,1.0,45,0
4800,1,1.0,106,1
4801,0,1.0,113,1
4802,1,1.0,54,0
4803,1,1.0,51,0
4804,1,1.0,113,1
4805,1,1.0,104,1
4806,1,1.0,29,0
4807,1,1.0,43,0
4808,1,1.0,48,0
4809,1,1.0,206,1
4810,1,1.0,176,1
4811,1,1.0,80,0
4812,1,1.0,97,1
4813,1,1.0,112,1
4814,1,1.0,74,1
4815,0,1.0,44,0
4816,1,1.0,134,1
4817,1,1.0,81,0
4818,1,1.0,62,1
4819,1,1.0,248,1
4820,1,1.0,42,0
4821,0,1.0,120,1
4822,0,1.0,52,0
4823,1,1.0,114,0
4824,1,1.0,75,1
4825,0,1.0,120,1
4826,1,1.0,123,1
4827,1,1.0,40,0
4828,1,1.0,16,0
4829,0,1.0,45,0
4830,1,1.0,287,1
4831,1,1.0,127,1
4832,0,1.0,93,1
4833,1,1.0,197,0
4834,1,1.0,115,0
4835,1,1.0,53,0
4836,1,1.0,73,0
4837,1,1.0,55,0
4838,1,1.0,70,1
4839,1,1.0,79,0
4840,1,1.0,79,0
4841,1,1.0,46,0
4842,0,1.0,43,0
4843,0,1.0,113,1
4844,0,1.0,132,1
4845,0,1.0,31,0
4846,1,1.0,52,0
4847,1,1.0,20,0
4848,1,1.0,35,0
4849,0,1.0,47,0
4850,0,1.0,22,0
4851,1,1.0,18,0
4852,1,1.0,68,1
4853,1,1.0,62,1
4854,1,1.0,8,0
4855,1,1.0,19,0
4856,0,1.0,55,0
4857,1,1.0,56,0
4858,1,1.0,68,1
4859,1,1.0,17,0
4860,1,1.0,39,0
4861,1,1.0,159,0
4862,1,1.0,23,0
4863,1,1.0,19,0
4864,1,1.0,97,1
4865,1,1.0,22,0
4866,1,1.0,117,1
4867,1,1.0,75,1
4868,1,1.0,54,1
4869,1,1.0,29,0
4870,1,1.0,57,1
4871,1,1.0,178,1
4872,0,1.0,109,1
4873,1,1.0,20,0
4874,0,1.0,57,0
4875,1,1.0,16,0
4876,1,1.0,34,0
4877,1,1.0,29,0
4878,1,1.0,112,1
4879,1,1.0,80,0
4880,1,1.0,64,1
4881,1,1.0,54,0
4882,1,1.0,32,0
4883,0,1.0,46,0
4884,1,1.0,22,0
4885,1,1.0,69,1
4886,0,1.0,82,0
4887,0,1.0,70,1
4888,1,1.0,27,0
4889,0,1.0,40,0
4890,0,1.0,54,0
4891,1,1.0,37,0
4892,0,1.0,103,1
4893,0,1.0,24,0
4894,1,1.0,66,1
4895,1,1.0,54,1
4896,1,1.0,108,0
4897,0,1.0,54,0
4898,1,1.0,71,0
4899,1,1.0,26,0
4900,0,1.0,44,0
4901,1,1.0,113,1
4902,0,1.0,25,0
4903,1,1.0,49,0
4904,1,1.0,91,0
4905,1,1.0,16,0
4906,1,1.0,93,0
4907,1,1.0,114,0
4908,0,1.0,173,1
4909,1,1.0,67,1
4910,1,1.0,57,0
4911,0,1.0,55,1
4912,1,1.0,68,1
4913,1,1.0,69,1
4914,1,1.0,23,0
4915,1,1.0,66,1
4916,0,1.0,63,0
4917,1,1.0,37,0
4918,0,1.0,42,0
4919,0,1.0,161,1
4920,1,1.0,100,1
4921,1,1.0,172,0
4922,0,1.0,39,0
4923,1,1.0,62,1
4924,1,1.0,50,0
4925,1,1.0,19,0
4926,1,1.0,89,1
4927,0,1.0,159,1
4928,0,1.0,51,0
4929,1,1.0,25,0
4930,0,1.0,129,0
4931,0,1.0,55,0
4932,1,1.0,127,1
4933,1,1.0,63,0
4934,1,1.0,66,0
4935,1,1.0,15,0
4936,1,1.0,47,0
4937,1,1.0,48,0
4938,1,1.0,35,0
4939,1,1.0,104,0
4940,1,1.0,184,1
4941,1,1.0,85,0
4942,0,1.0,28,0
4943,0,1.0,74,1
4944,0,1.0,25,0
4945,1,1.0,154,1
4946,1,1.0,38,0
4947,0,1.0,55,1
4948,0,1.0,110,1
4949,0,1.0,70,1
4950,1,1.0,30,0
4951,1,1.0,43,0
4952,1,1.0,31,0
4953,0,1.0,141,1
4954,1,1.0,103,1
4955,1,1.0,143,1
4956,0,1.0,76,1
4957,1,1.0,62,0
4958,1,1.0,25,0
4959,0,1.0,48,0
4960,1,1.0,122,1
4961,1,1.0,58,0
4962,1,1.0,44,0
4963,1,1.0,152,1
4964,1,1.0,77,1
4965,0,1.0,115,1
4966,1,1.0,37,0
4967,1,1.0,116,1
4968,1,1.0,101,1
4969,0,1.0,40,0
4970,1,1.0,68,1
4971,1,1.0,44,0
4972,0,1.0,35,0
4973,1,1.0,17,0
4974,1,1.0,82,1
4975,1,1.0,65,1
4976,1,1.0,31,0
4977,1,1.0,42,0
4978,1,1.0,35,0
4979,0,1.0,31,0
4980,1,1.0,57,0
4981,1,1.0,105,1
4982,1,1.0,117,0
4983,1,1.0,55,0
4984,1,1.0,113,1
4985,1,1.0,120,1
4986,1,1.0,55,0
4987,1,1.0,105,1
4988,1,1.0,210,1
4989,1,1.0,62,0
4990,1,1.0,158,1
4991,0,1.0,147,1
4992,1,1.0,55,0
4993,0,1.0,102,0
4994,0,1.0,45,0
4995,1,1.0,26,0
4996,1,1.0,92,1
4997,0,1.0,64,0
4998,0,1.0,49,0
4999,1,1.0,31,0
5000,1,1.0,63,1
5001,0,1.0,88,0
5002,1,1.0,87,0
5003,1,1.0,79,0
5004,1,1.0,82,1
5005,1,1.0,61,1
5006,0,1.0,35,0
5007,0,1.0,69,1
5008,1,1.0,129,1
5009,1,1.0,76,0
5010,0,1.0,21,0
5011,1,1.0,47,0
5012,1,1.0,102,0
5013,0,1.0,60,0
5014,1,1.0,49,0
5015,0,1.0,31,0
5016,0,1.0,87,0
5017,0,1.0,34,0
5018,0,1.0,47,0
5019,1,1.0,84,1
5020,1,1.0,67,0
5021,1,1.0,67,0
5022,1,1.0,82,0
5023,1,1.0,22,0
5024,0,1.0,128,1
5025,0,1.0,116,1
5026,1,1.0,196,1
5027,0,1.0,80,0
5028,1,1.0,75,1
5029,0,1.0,31,0
5030,1,1.0,64,1
5031,1,1.0,19,0
5032,1,1.0,77,1
5033,1,1.0,64,0
5034,1,1.0,43,0
5035,1,1.0,105,1
5036,1,1.0,259,1
5037,1,1.0,28,0
5038,0,1.0,89,1
5039,1,1.0,51,0
5040,0,1.0,55,0
5041,1,1.0,116,1
5042,1,1.0,67,1
5043,0,1.0,68,1
5044,1,1.0,179,1
5045,1,1.0,31,1
5046,1,1.0,56,1
5047,0,1.0,32,0
5048,0,1.0,51,0
5049,0,1.0,106,1
5050,1,1.0,58,1
5051,1,1.0,62,1
5052,0,1.0,64,0
5053,1,1.0,213,0
5054,1,1.0,99,1
5055,1,1.0,44,0
5056,0,1.0,74,1
5057,0,1.0,91,1
5058,0,1.0,28,0
5059,1,1.0,29,0
5060,1,1.0,115,1
5061,1,1.0,38,0
5062,1,1.0,22,0
5063,0,1.0,61,0
5064,0,1.0,78,1
5065,1,1.0,149,1
5066,1,1.0,38,0
5067,0,1.0,49,0
5068,1,1.0,152,1
5069,0,1.0,82,1
5070,1,1.0,86,0
5071,1,1.0,64,0
5072,0,1.0,46,0
5073,1,1.0,27,0
5074,1,1.0,93,1
5075,0,1.0,49,0
5076,1,1.0,82,0
5077,0,1.0,83,1
5078,0,1.0,197,1
5079,1,1.0,179,1
5080,1,1.0,38,0
5081,1,1.0,29,0
5082,1,1.0,30,0
5083,0,1.0,158,1
5084,1,1.0,223,1
5085,0,1.0,53,0
5086,1,1.0,74,1
5087,1,1.0,115,1
5088,1,1.0,54,0
5089,1,1.0,15,0
5090,1,1.0,47,0
5091,1,1.0,37,0
5092,0,1.0,82,1
5093,1,1.0,64,0
5094,0,1.0,123,1
5095,1,1.0,42,0
5096,1,1.0,35,0
5097,0,1.0,53,0
5098,1,1.0,47,0
5099,1,1.0,43,0
5100,1,1.0,45,0
5101,0,1.0,60,0
5102,1,1.0,114,1
5103,0,1.0,157,1
5104,1,1.0,53,0
5105,0,1.0,98,1
5106,0,1.0,36,0
5107,1,1.0,32,0
5108,1,1.0,83,1
5109,1,1.0,32,0
5110,0,1.0,37,0
5111,1,1.0,23,0
5112,0,1.0,58,1
5113,1,1.0,83,1
5114,0,1.0,67,0
5115,0,1.0,89,0
5116,1,1.0,113,1
5117,0,1.0,46,0
5118,0,1.0,31,0
5119,1,1.0,63,1
5120,0,1.0,28,0
5121,1,1.0,64,1
5122,1,1.0,315,1
5123,1,1.0,19,0
5124,1,1.0,47,0
5125,1,1.0,28,0
5126,1,1.0,31,0
5127,0,1.0,106,1
5128,1,1.0,87,1
5129,1,1.0,198,1
5130,0,1.0,62,0
5131,0,1.0,219,1
5132,0,1.0,54,0
5133,1,1.0,106,1
5134,0,1.0,53,0
5135,1,1.0,66,0
5136,1,1.0,87,1
5137,0,1.0,61,0
5138,1,1.0,197,1
5139,1,1.0,90,1
5140,1,1.0,77,1
5141,1,1.0,209,1
5142,1,1.0,27,0
5143,0,1.0,62,0
5144,1,1.0,91,1
5145,1,1.0,110,0
5146,0,1.0,38,0
5147,1,1.0,141,1
5148,1,1.0,61,0
5149,0,1.0,58,0
5150,1,1.0,27,0
5151,0,1.0,54,0
5152,1,1.0,62,0
5153,1,1.0,26,0
5154,0,1.0,25,0
5155,1,1.0,43,0
5156,1,1.0,121,1
5157,0,1.0,63,0
5158,0,1.0,38,0
5159,1,1.0,88,1
5160,1,1.0,43,0
5161,1,1.0,80,1
5162,0,1.0,57,0
5163,1,1.0,71,0
5164,1,1.0,51,0
5165,0,1.0,95,0
5166,0,1.0,26,0
5167,0,1.0,60,0
5168,1,1.0,82,1
5169,1,1.0,52,0
5170,1,1.0,60,0
5171,0,1.0,27,0
5172,1,1.0,67,0
5173,1,1.0,136,1
5174,1,1.0,151,1
5175,1,1.0,15,0
5176,1,1.0,51,0
5177,1,1.0,56,0
5178,0,1.0,51,0
5179,1,1.0,23,0
5180,1,1.0,54,0
5181,0,1.0,23,0
5182,0,1.0,93,1
5183,1,1.0,146,1
5184,1,1.0,17,0
5185,1,1.0,38,0
5186,1,1.0,178,1
5187,0,1.0,52,0
5188,0,1.0,56,0
5189,1,1.0,43,0
5190,0,1.0,47,0
5191,1,1.0,62,0
5192,1,1.0,160,1
5193,0,1.0,65,1
5194,0,1.0,20,0
5195,1,1.0,38,0
5196,1,1.0,77,1
5197,1,1.0,81,1
5198,0,1.0,38,0
5199,0,1.0,45,0
5200,1,1.0,28,0
5201,1,1.0,102,0
5202,0,1.0,25,0
5203,1,1.0,49,0
5204,1,1.0,82,1
5205,0,1.0,31,0
5206,1,1.0,74,0
5207,1,1.0,38,0
5208,0,1.0,119,1
5209,0,1.0,53,0
5210,1,1.0,64,0
5211,1,1.0,38,0
5212,1,1.0,34,0
5213,0,1.0,67,1
5214,1,1.0,148,1
5215,0,1.0,79,0
5216,1,1.0,53,0
5217,1,1.0,60,0
5218,1,1.0,173,1
5219,1,1.0,39,0
5220,0,1.0,119,1
5221,1,1.0,29,0
5222,1,1.0,3,0
5223,1,1.0,82,1
5224,1,1.0,96,1
5225,1,1.0,93,0
5226,1,1.0,65,0
5227,1,1.0,151,1
5228,1,1.0,48,0
5229,0,1.0,42,0
5230,1,1.0,129,1
5231,1,1.0,66,0
5232,1,1.0,47,0
5233,1,1.0,135,1
5234,0,1.0,113,1
5235,1,1.0,22,0
5236,1,1.0,21,0
5237,1,1.0,90,0
5238,0,1.0,90,1
5239,1,1.0,81,0
5240,0,1.0,49,0
5241,1,1.0,101,1
5242,1,1.0,37,0
5243,1,1.0,16,0
5244,0,1.0,76,0
5245,1,1.0,58,0
5246,0,1.0,82,1
5247,0,1.0,38,0
5248,1,1.0,41,1
5249,0,1.0,109,1
5250,0,1.0,31,0
5251,1,1.0,48,0
5252,1,1.0,103,1
5253,1,1.0,33,1
5254,0,1.0,97,1
5255,1,1.0,18,0
5256,1,1.0,38,1
5257,1,1.0,210,1
5258,1,1.0,71,1
5259,1,1.0,64,1
5260,1,1.0,119,1
5261,0,1.0,149,1
5262,0,1.0,51,1
5263,1,1.0,24,1
5264,0,1.0,55,1
5265,1,1.0,115,1
5266,1,1.0,23,1
5267,1,1.0,81,1
5268,1,1.0,72,0
5269,0,1.0,82,1
5270,1,1.0,52,1
5271,0,1.0,68,0
5272,0,1.0,83,1
5273,1,1.0,88,0
5274,0,1.0,97,0
5275,1,1.0,31,1
5276,1,1.0,78,1
5277,1,1.0,40,0
5278,1,1.0,133,1
5279,1,1.0,97,1
5280,1,1.0,48,1
5281,1,1.0,117,1
5282,1,1.0,171,1
5283,1,1.0,115,1
5284,1,1.0,31,1
5285,1,1.0,32,1
5286,0,1.0,44,0
5287,0,1.0,29,0
5288,1,1.0,62,0
5289,1,1.0,75,0
5290,0,1.0,111,1
5291,0,1.0,48,0
5292,1,1.0,97,1
5293,0,1.0,178,1
5294,0,1.0,86,1
5295,0,1.0,121,1
5296,0,1.0,82,1
5297,1,1.0,105,1
5298,1,1.0,66,1
5299,0,1.0,140,1
5300,1,1.0,38,1
5301,1,1.0,31,1
5302,1,1.0,80,1
5303,0,1.0,95,1
5304,0,1.0,39,1
5305,1,1.0,51,1
5306,1,1.0,42,1
5307,0,1.0,173,1
5308,0,1.0,41,1
5309,1,1.0,14,1
5310,0,1.0,34,0
5311,1,1.0,47,1
5312,1,1.0,52,1
5313,1,1.0,59,1
5314,0,1.0,86,1
5315,1,1.0,56,1
5316,0,1.0,55,1
5317,1,1.0,100,1
5318,0,1.0,81,0
5319,1,1.0,142,1
5320,1,1.0,57,0
5321,1,1.0,15,0
5322,1,1.0,90,1
5323,0,1.0,49,0
5324,1,1.0,46,0
5325,1,1.0,70,1
5326,0,1.0,101,1
5327,1,1.0,115,0
5328,0,1.0,33,0
5329,1,1.0,179,0
5330,0,1.0,72,1
5331,1,1.0,54,0
5332,1,1.0,118,1
5333,0,1.0,44,1
5334,1,1.0,147,1
5335,1,1.0,77,1
5336,1,1.0,204,1
5337,1,1.0,36,1
5338,1,1.0,140,0
5339,1,1.0,25,1
5340,0,1.0,51,0
5341,1,1.0,157,0
5342,0,1.0,62,1
5343,0,1.0,111,1
5344,1,1.0,19,0
5345,1,1.0,178,1
5346,1,1.0,60,1
5347,1,1.0,38,1
5348,1,1.0,51,1
5349,1,1.0,219,1
5350,1,1.0,42,1
5351,0,1.0,63,1
5352,1,1.0,51,1
5353,1,1.0,15,1
5354,1,1.0,69,1
5355,0,1.0,85,0
5356,1,1.0,18,1
5357,0,1.0,24,0
5358,1,1.0,35,1
5359,1,1.0,25,0
5360,0,1.0,77,1
5361,0,1.0,91,0
5362,0,1.0,134,0
5363,0,1.0,228,1
5364,1,1.0,79,1
5365,1,1.0,31,1
5366,1,1.0,63,1
5367,1,1.0,49,1
5368,0,1.0,95,0
5369,1,1.0,55,1
5370,1,1.0,31,1
5371,1,1.0,15,1
5372,1,1.0,19,0
5373,1,1.0,192,1
5374,1,1.0,55,1
5375,0,1.0,82,1
5376,1,1.0,353,1
5377,1,1.0,105,1
5378,1,1.0,39,1
5379,1,1.0,48,0
5380,1,1.0,65,1
5381,1,1.0,133,0
5382,1,1.0,52,1
5383,1,1.0,64,1
5384,1,1.0,59,1
5385,1,1.0,43,1
5386,1,1.0,38,0
5387,1,1.0,72,0
5388,1,1.0,59,1
5389,1,1.0,139,1
5390,1,1.0,34,1
5391,1,1.0,42,1
5392,1,1.0,112,1
5393,1,1.0,135,0
5394,1,1.0,61,1
5395,1,1.0,31,1
5396,1,1.0,228,1
5397,1,1.0,22,1
5398,1,1.0,83,1
5399,1,1.0,70,1
5400,0,1.0,98,0
5401,1,1.0,106,1
5402,0,1.0,66,1
5403,1,1.0,91,1
5404,1,1.0,77,1
5405,1,1.0,21,1
5406,1,1.0,47,0
5407,1,1.0,121,1
5408,1,1.0,99,1
5409,1,1.0,51,1
5410,1,1.0,121,1
5411,1,1.0,64,1
5412,1,1.0,219,1
5413,1,1.0,72,1
5414,1,1.0,72,1
5415,0,1.0,123,1
5416,1,1.0,16,1
5417,1,1.0,52,1
5418,1,1.0,381,0
5419,1,1.0,63,1
5420,1,1.0,44,1
5421,1,1.0,198,1
5422,1,1.0,239,1
5423,1,1.0,70,1
5424,0,1.0,102,1
5425,1,1.0,76,0
5426,1,1.0,121,1
5427,0,1.0,59,0
5428,1,1.0,46,1
5429,1,1.0,36,0
5430,0,1.0,71,1
5431,1,1.0,85,1
5432,1,1.0,42,1
